Email,isSpam
Thank you for the offsite.  It was great to spend time with people from other parts of Enron Americas and to hear Greg speak so frankly about the issues and opportunities within the Company.  Next year I need to go into training before we go.Tom,0
" -----Original Message-----From: IssueAlert@SCIENTECH.COM [mailto:IssueAlert@SCIENTECH.COM]Sent: Monday, October 22, 2001 1:36 PMTo: ISSUEALERTHTML@LISTSERV.SCIENTECH.COMSubject: Enron's Departure from Core Business Takes a Toll on PerformanceToday's IssueAlert Sponsors:   http://secure.scientech.com/rci/wsimages/customer-carebanner.jpgSCIENTECH is currently interviewing 1,500 utilities on CIS/CRM and customer carein the United States and Canada to determine: The leading software providers Drivers of utility technology decisions Analysis of license sales versus ASP sales New market opportunities Growing/shrinking software markets Download a sample prospectus for an introduction to this new survey at: http://secure.scientech.com/specialpages/Multi_Client.asp and contact Jon Brock at 505-244-7607 for more details. http://secure.scientech.com/issueswatch/article.asp?id=832 Miss last week? Catch up on the latest deregulation, competition and restructuring developments in the energy industry with SCIENTECH's IssuesWatch http://secure.scientech.com/issueswatch/article.asp?id=950   http://secure.scientech.com/rci/wsimages/scientech_logo_small.jpg  http://secure.scientech.com/rci/wsimages/IssueAlert_Logo_188.jpgOctober 22, 2001 Enron's Departure from Core BusinessTakes a Toll on Performance By Will McNamaraDirector, Electric Industry Analysis   http://secure.scientech.com/rci/wsimages/will100border_copy.jpg[News item from Reuters] Enron Corp. (NYSE: ENE) stock sustained further heavy losses on October 19 as investor confidence in the former Wall Street favorite remained at a low ebb after it reported its first quarterly loss in over four years. The energy giant's stock was off $3.32 or 11.45 percent at $25.68 per share at mid-day trade on Oct. 19, making a cumulative loss of 28 percent for a week in which it reported a third-quarter loss of $638 million. As of early morning trading on Oct. 22, Enron shares were priced at $21.99, a reflection of new developments (including a new Securities and Exchange inquiry) that have caused uncertainty about the company among investors. Analysis: Enron's first financial report since the departure of former CEO Jeffrey Skilling in August has not done much to once again instill investor confidence in the company, which has experienced one of its most turbulent years in recent memory. While Skilling cited personal reasons for his departure, many analysts suspected that a significant drop in Enron's share price and financial losses in its diversified businesses also played a role. At the time of Skilling's departure, Enron's stock had tumbled to a 52-week low. However, based on the new 3Q report, it now appears that Enron's downward turn may be continuing despite the return of Kenneth Lay to the company's top spot. In essence, Enron's financial problems have been caused by businesses that the company has established as a way to diversify from its core focus on wholesale power sales. It appears that Enron is learning a costly lesson-namely that investors are not responding favorably to the company's innovation, especially if bottom line performance is in any way compromised. The road ahead may remain uncertain for Enron, as a good number of unresolved issues and a new Securities and Exchange Commission (SEC) inquiry into financial dealings of its chief financial officer continue to overshadow the company. Let's first establish the financial losses that Enron has reported in the third quarter. As noted, as a whole the company reported $638 million in losses, after taking $1.01 billion in charges associated with several of its non-core businesses. When we break down the losses, it becomes clear that Enron is struggling with its operations in three businesses: water, broadband and the retail power market. Specifically, Enron reported $287 million in charges from Azurix, its water and wastewater business; $180 million in charges related to the downsizing of its broadband operations (including severance costs and losses on inventory sales and customer contracts); and $544 million in what the company is calling ""investment losses."" Evidently, about half of the $544-million figure is related to Enron's investment in NewPower Company, the retail electricity and natural-gas provider that Enron launched about two years ago with partners America Online and IBM. Enron owns 45 percent of NewPower. In addition, Enron's debt to total capitalization ratio reportedly will increase to about 50 percent, although Lay says that pending asset sales may reduce that amount to 40 percent by the end of 2002. However, it is important to note that Enron's 3Q recurring net income (before the write-offs) did increase 35 percent to $393 million, or 43 cents a diluted share, and revenue in the quarter rose to $47.6 billion from $30 billion in 3Q 2000. The losses associated with NewPower are particularly interesting. As one of the leading investors in the company, Enron drove NewPower's aggressive business focus on retail residential power sales, despite ongoing concerns about the development of retail competition across the United States. NewPower went public last year at an opening price of $21, and in the early days of its initial public offering was trading above that price. However, the company's stock has experienced a devastating drop in value, and is currently priced at $1.25. NewPower is not scheduled to release its own 3Q financial statement until early November, but it is expected that the company will continue to incur significant losses for the foreseeable future. Specifically, NewPower recently reiterated its earlier expectations of a 3Q loss of $65 million to $70 million, or $1.12 to $1.20 a share. Third-quarter revenue reportedly will be slightly lower than the $60 million to $65 million that the company had forecast in August. In analyzing NewPower's 2Q financial losses (see IssueAlert from 8/8/01 at www.scientech.com/rci http://www.secure.scientech.com/IssueAlert), I argued that the company is really struggling from a mix of positive and negative factors in its efforts to become the leading retail energy provider in residential and small business markets in the United States. On the positive side, NewPower has recently secured a large number of new customer accounts, most significantly from its purchase of customers and related assets from AES Corp. and DTE Energy. These purchases prompted an impressive growth spurt for NewPower, and the company reportedly now has a customer base in 22 markets in 10 states. However, the bad news for NewPower is that its losses continue to widen, apparently resulting from a combination of weather factors and financial hits absorbed in several of the states in which the company operates. This dichotomy does not appear to be getting any better, and the company's stock has continued to drop as a result. In an effort to alleviate some of its financial woes, NewPower recently revised an existing master netting agreement with Enron Corp. and several of its subsidiaries. The revised agreement essentially lowers the amount of cash collateral that NewPower is required to post to the Enron subsidiaries through Jan. 4, 2002. With the lowered financial obligations that it must make to Enron, NewPower believes that it will have sufficient financial resources to conduct its business in the near term until it secures ongoing asset-based financing. However, from Enron's perspective, the losses associated with NewPower (and, by the same token, the losses in water and broadband) have contributed to a steady drop in its own stock price. The message is clear: The businesses that Enron plunged into as a way to diversify have tainted the company as a whole. Further, what some analysts perceived as brash hubris on Enron's part has not translated into measurable profits, and consequently Wall Street has reacted by sending Enron's stock to a level that is about half of where it was a year ago. The individual sectors that Enron has pursued are all unique, but they share the common denominator of taking Enron away from what was a successful core business. Further, they are similar in that Enron aggressively sunk large sums of capital into new business lines for which it arguably had unrealistic expectations for growth. The problem with Enron's bandwidth unit is that the company has faced an unanticipated excess of fiber-optic lines, which has prevented the demand for the division's services from materializing as anticipated. The problem with Azurix, which has been losing money since its formation in 1998, is that privatization of the water sector has not materialized as quickly as Enron and other companies anticipated. In addition to these problem areas, Enron also faces challenges related to its investments in India (where it is locked into a legal battle with the state government) and California (from which Enron has yet to receive full payment for previous power sales). In addition to the losses outlined in the 3Q report, there are new issues that are brewing at the start of this week. First, the SEC has requested that Enron provide information regarding ""certain related party transactions."" Not much additional information is presently available about this inquiry. However, it is probably connected to earlier reports about concerns related to the dealings of Enron's Chief Financial Officer Andrew Fastow, who up until very recently had run a limited partnership that bought assets from Enron. Ken Lay has said that Enron will cooperate fully with the SEC's request. In a separate development, several mutual funds (including AIM Constellation that once held large positions in Enron) have either liquidated or reduced their holdings in the company, which has further weakened Enron's stock value. Portfolio managers of the mutual funds have cited concerns about Enron's ability to balance its new businesses with its core strength as an energy trader. The present challenge for Enron is to convince investors that the company remains on solid ground despite the losses. Thus, Lay has been quick to reiterate that earnings from the company's energy and gas-pipeline business are still strong. Further, Lay says that the charges reported in the third quarter should be seen as a way to ""clear away issues that have clouded the performance and earnings potential of our core energy businesses."" Nevertheless, the fact remains that Enron has invested huge amounts of money toward its diversification effort, and in addition to water and broadband the company has invested into the steel and pulp and paper sectors as well. Thus, several questions remain at this juncture. Are the losses reported in the third quarter only a temporary setback for Enron that will clear the way for the company to return to a primary focus on its core business of energy trading? Or, will the losses continue into the fourth quarter and 2002? Moving forward, will Enron once again reshape its business model and eliminate the various businesses to which investors have reacted less than favorably? Only time will tell as the industry continues to watch the developments at Enron, which is clearly a company in the midst of another wave of change. An archive list of previous IssueAlerts is available atwww.scientech.com http://secure.scientech.com/issuealert/ We encourage our readers to contact us with their comments. We look forward to hearing from you. Nancy Spring  mailto:nspring@scientech.comReach thousands of utility analysts and decision makers every day. Your company can schedule a sponsorship of IssueAlert by contacting Jane Pelz  mailto:jpelz@scientech.com. Advertising opportunities are also available on our Website. Our staff is comprised of leading energy experts with diverse backgrounds in utility generation, transmission & distribution, retail markets, new technologies, I/T, renewable energy, regulatory affairs, community relations and international issues. Contact consulting@scientech.com http://consulting@scientech.com or call Nancy Spring at 1-505-244-7613. SCIENTECH is pleased to provide you with your free, daily IssueAlert. Let us know if we can help you with in-depth analyses or any other SCIENTECH information products. If you would like to refer a colleague to receive our free, daily IssueAlerts, please reply to this e-mail and include their full name and e-mail address or register directly on our site. If you no longer wish to receive this daily e-mail, and you are currently a registered subscriber to IssueAlert via SCIENTECH's website, please visit http://secure.scientech.com/account/ to unsubscribe. Otherwise, please send an e-mail to to IssueAlert mailto:IssueAlert@scientech.com, with ""Delete IA Subscription"" in the subject line. SCIENTECH's IssueAlerts(SM) are compiled based on the independent analysis of SCIENTECH consultants. The opinions expressed in SCIENTECH's IssueAlerts are not intended to predict financial performance of companies discussed, or to be the basis for investment decisions of any kind. SCIENTECH's sole purpose in publishing its IssueAlerts is to offer an independent perspective regarding the key events occurring in the energy industry, based on its long-standing reputation as an expert on energy issues. Copyright 2001. SCIENTECH, Inc. All rights reserved.  http://infostore.consultrci.com/spacerdot.gif?IssueAlert=10/22/2001",0
I think we have 3 that are on my list and not on yours.  We have big differences in order.  I'm very concerned about this process.  I'll send you dave's email and you might understand why. Call me or resend me an email. john,0
"Details for the deal to be entered on Jan. 1, 2000:Buy/Sell:  BuyCtpty: Aquila Energy Marketing CorporationZone:  Agua Dulce @ 0584Volume:  5,000/dPricing:  HSC -0.065Period:  1/8/00-1/31/00This deal will be the second part of Sitara deal #143974.Please let me know if there are any questions or concerns.Dave",0
"Sorry, I need to know if you need a room for Thursday - not Wednesday.Joannie -----Original Message-----From: 	Williamson, Joannie  Sent:	Friday, August 31, 2001 5:12 PMTo:	Tilney, Elizabeth; Olson, Cindy; Bowen Jr., Raymond; Brown, Michael - COO London; Buy, Rick; Causey, Richard; Delainey, David; Derrick Jr., James; Dietrich, Janet; Fallon, Jim; Fastow, Andrew; Frevert, Mark; Glisan, Ben; Haedicke, Mark E.; Horton, Stanley; Kean, Steven J.; Kitchen, Louise; Koenig, Mark; Lavorato, John; Lay, Kenneth; Mcconnell, Mike; McMahon, Jeffrey; Shankman, Jeffrey A.; Sherriff, John; Whalley, GregCc:	Schiller, Marsha; Rapacioli, Marisa; Westbrook, Sharron; Chapman, Kay; Marshall, Lucy; Daw, Nicki; Dauterive, Inez; Elbertson, Janette; Stark, Cindy; Blackwood, Connie; McVicker, Maureen; Schoppe, Tammie; Valencia, Laura; Hillis, Kimberly; Fleming, Rosalee; Phillips, Cathy; Ford, Sue; Burns, Jennifer; Taylor, Liz M.; Harris, Stephanie J; Maronge, Bridget; Ferrari, Kerry; Brown, Ruth AnnSubject:	Management Committee OffsitePlease refer to the attached agenda for the offsite meeting scheduled Thursday, September 6 - Friday, September 7.  Since all discussions will be informal, PowerPoint presentations are not necessary.    Please let me know if you need a room for Wednesday evening.  File: Mgmt Comm 09-07-01.doc  The Woodlands Resort & Conference Center2301 N. Millbend DriveThe Woodlands, TX  77380Phone:  281-367-1100Fax:  281-364-6299Thanks,Joannie3-1879",0
"I finally was able to implement the new factors for power, now know as Project X.  If you have time, I would like to give you a down load on the work involved the last few months cleaning things up.  Overall VAR is reduced.  I've included some highlights below.?	Changed correlation measure to fixed contract instead of using prompt price history?	Extended factors out past prompt month to 24 months (power only), (previously was for prompt month only) o	Repeating last 12 months (seasonality) for 120 months, and scaled by ff vol?	Updated jumps from 1998 (impacts intra month books)o	Introduced regionally correlated jumps?	Mapped F curves to appropriate R and B curves ?	Captured gas leg in spread option ?	Captured gas leg in heat rate swaps ?	Corrected incorrect curve codes and data input relating to risk type (as of Sept 24)Trader			Old VAR		New VARDana Davis		2.9			1.8East VAR		15.3			13.2West VAR		14			10.4Canada			14.3			11.4	Power total		35			30.8Additionally, items on our to do list for the future include:1.	Smoothing of FFvol curve 2.	Introducing more factors to model (40). (Improving correlations and decreasing VAR instability)  As an aside, we are looking at trying to introduce a fast Fourier transformation to improve VAR modeling, allowing us to increase number and accuracy of simulations.In closing, this project could not have been completed without the help of the Stephen Stock's IT team, the power traders, Tanya Tamarchenko, Jaesoo Lew, Stacey White, Casey Evans, Naveen Andrews, Michael Presley and Donnie Vinson.I appreciate your patience, I realize it has been a long haul.Thanks,Frank	",0
"Fred, My apologies, I was mistakenFrank -----Original Message-----From: 	Kitchen, Louise  Sent:	Friday, October 26, 2001 4:27 PMTo:	Hayden, Frank; Lagrasta, FredCc:	Williams, Jason R (Credit); Espinoza, VeronicaSubject:	RE: SempraI have no idea what this is but don't do anything Fred until I find out -----Original Message-----From: 	Hayden, Frank  Sent:	Friday, October 26, 2001 4:26 PMTo:	Kitchen, Louise; Lagrasta, FredCc:	Williams, Jason R (Credit); Espinoza, VeronicaSubject:	SempraImportance:	HighFred,I looked at volumes, below is what we need to sell Sempra.  Please let keep us posted.ThanksFrankMonth	$	# K	Rec. Amt.	MMBTU	Nov.	3.04	        263 	 $         8,000,000 	10000	Dec.	3.18	        157 	 $         5,000,000 	10000	Jan.	3.31	        211 	 $         7,000,000 	10000	 	 	        632 	Contracts to sell	 	",0
"Louise,I am meeting with Scott Josey on Thursday regarding Crescendo.  I am going to propose to him that all of Crescendo goes into ECR and he reimburses Upstream Products for incurred capital charges for 2001.   Since ECR is utilizing Nick Cocavessis's technical services organization for all infrastructure needs and he reports to Brian Redmond,  Upstream Products would not be charging ECR a fee.  The technical services organization is commercial support for Enron Americas.  I have spoken to Brian and he is fine with my proposal.  In addition, Josey and I have had a brief conversation and on Thursday, I expect to be negotiating details.Regards, Jean -----Original Message-----From: 	Kitchen, Louise  Sent:	Tuesday, April 17, 2001 11:21 AMTo:	Mrha, JeanSubject:	CresendoBearing in mind this 35%:65% split - how about we put it all in ECR and then you charge them a fee for all work you do on it.Thoughts?",0
"Louise,I spoke with Tom Byargeon this morning while he was at the Offshore Technical conference.  He has spoken with Rick Fowler, Dominion, and plans on visiting him in New Orleans next week.  The highlights from the conversations are as follows :?	By the end of this week or next, he will have information on two more total depth wells that have been drilled.  Based on the rumor mill, the reserves associated with the Devil's Tower acreage are looking even more promising.  However, nothing is definite until all data is received.?	Based on the well data, Rick has three financing options :?	Negotiate exclusively with a company like Enron?	Synthetic lease financing with a commercial bank?	Rebid?	Since Dominion is now 80% owner in Devil's Tower (bought out Mariner's 20%), the credit profile of the project looks better.  (Pioneer is the other 20%.)  Rick realizes his mistake going with a company that has no equity backing and has egg on his face with upper management.  My concern is that based on his experience, he will take the easy way out and align himself with a commercial bank.?	Enron has the following in their favor:?	Convergent and Enron's bid were very similar except Convergent had Aker.  (Dominion wanted a guarantee of an Aker spar.) Tom has spoken with Bob O'Sullivan from Aker and he is interested in aligning himself with Enron.  As such, we can bring Aker back to the table.?	Dominion wants to spend dollars on ""steel"" for the project by the end of June.  As such, Dominion will have to make a decision quickly because it will affect whether Devil's Tower becomes an on-balance or off-balance sheet transaction.  I think that Dominion would prefer an off balance sheet deal.?	Dominion won't rebid because the other counterparties were not competitive relative to Enron or Convergent.So, I think our true competition is against a commercial bank for synthetic lease financing.  Either way,  we will have an answer quickly and since the gossip on Convergent is out, I think it will stregthen our position on other spar bids (ie., Medusa).Regards, Mrha",0
"Gerald,Please find attached our C.A. with Marathon's modifications.  After receiving appropriate legal examination, I would like to turn around this C.A. A.S.A.P. (i.e., today). Best Regards,Jean-----Original Message-----From: Baillargeon, Paul R. [mailto:PRBaillargeon@MarathonOil.com]Sent: Tuesday, August 21, 2001 5:44 AMTo: Mrha, JeanCc: Madro, Walt J.; Lowden, Steve J.Subject: RE: Asset Management Outsourcing Arrangement ProposalJean,Thanks for your note. Please find attached the CA with some minorchanges. If acceptable please sign and return two copies for oursignature. Also on a separate note, we have named a manager to pursuethis strategy going forward. I would like to introduce you to Walt Madroon my return at the end of the week.RegardsPaul-----Original Message-----From: Mrha, Jean [mailto:Jean.Mrha@ENRON.com]Sent: Monday, August 20, 2001 6:41 PMTo: Baillargeon, Paul R.Subject: Asset Management Outsourcing Arrangement ProposalImportance: HighPaul,As promised last week, please find attached to this correspondence adraft term sheet which outlines six potential asset managementoutsourcing arrangements.  These various proposal structures signifyinitial steps representing general commercial concepts to be furtherrefined by a transaction team.I know that you are out until Wednesday, but I would be interested inthe status of the Confidentiality Agreement within Marathon's legaldepartment.  I look forward to hearing from you.Regards, Jean Outsourcing Proposal Structures.doc **********************************************************************This e-mail is the property of Enron Corp. and/or its relevant affiliateand may contain confidential and privileged material for the sole use ofthe intended recipient (s). Any review, use, distribution or disclosureby others is strictly prohibited. If you are not the intended recipient(or authorized to receive for the recipient), please contact the senderor reply to Enron Corp. at enron.messaging.administration@enron.com anddelete all copies of the message. This e-mail (and any attachmentshereto) are not intended to be an offer (or an acceptance) and do notcreate or evidence a binding and enforceable contract between EnronCorp. (or any of its affiliates) and the intended recipient or any otherparty, and may not be relied on by anyone as the basis of a contract byestoppel or otherwise. Thank you. **********************************************************************",0
"Ok So I'm having trouble letting go....... 9:00 am  Greg and I and Louise will meet with the back office to discuss staff.10:00 am  We will meet discuss staff.  We need to have further meeting later with our staff to determine if we should offer other people jobs.  We have a lot of front office spots.  Slone, you need to get us a front office count by region. I suggest that Hunter and Dave Ryan coordinate interviews for outside weather guys for next Monday.  We should bring in 10 if we can and hire 2 or 3.   I suggest Presto works with Gaskill and Will and the H guy I can't spell in Portland to put together gas and power fundies presentations for a week Tuesday.  I would like to have a clue before I start trading. Hunter on the gas trading side I say we put all front office into 4 groups and give them a task to come up with the best Organization structure.   It will get everyone working.  We need that.  I would suggest that we start projecting our groups to death so they're focused on business. I also suggest we put all the screens on the floor to commodity prices to keep people from watching Enron shit all day. Lavo    ",0
"All,Attached please find an updated Critical Timeline Chart for thismornings meetingChanges since late on 1/30/02 include:	- New Legal Close date is 2/8/02	- Moved Canadian capital, funding and guarantees to Day 1	- Added HR Critical Mass to Day 0This available on the UBSW web and will be available shortly on theUBSWEnergy web.Thanks,Beth203-719-3206-----Original Message-----From: Barrett, BethSent: Wednesday, January 30, 2002 2:47 PMTo: 'Alexander Fusco'; 'Audrey Martin'; 'Beth Barrett'; 'Bill Bradford';'Bruce-C Reilly'; 'Cheryl Roberts'; 'Christian Maytain'; 'ClaudiaRobinson'; 'Colette Dow'; 'Dave Forster'; 'David Oxley'; 'David Port';'Ernest Pittarelli'; 'Frank-A Lenti'; 'Jay Webb'; 'Jeff Golden'; 'JennyRub'; 'Joel Forbes'; 'Lisa Feld'; 'Louis Eber'; 'Louise Kitchen'; 'MarkBridges'; 'Mark Haedicke'; 'Mark LeRoux'; 'Mark Wallace'; 'MarkusBuergler'; 'Martin Nadel'; 'Mary Barker'; 'Matt Meinel'; 'Matt Meinel';'Michael Bolin'; 'Michael Stockman'; 'Natacha Carrel'; 'Neil Davies';'Pat ODonnell'; 'Per Dyrvik'; 'Richard Robinson'; 'Rocco Veltri'; 'SallyBeck'; 'Sid Karpoff'; 'Stacey Goodman'; 'Steve Kinross'; 'SteveRussell'; 'Thomas-A Graf'; 'Ursula Mills'; 'Wes Colwell'; 'WilliamGlass'Subject: FW: AGENDA: UBS Warburg/""Energy"" integration meeting Thurs. 31Jan., 9:00 CST, 10:00 ESTImportance: High-----Original Message-----From: Bridges, MarkSent: Wednesday, January 30, 2002 1:04 PMTo: Barrett, BethSubject: AGENDA: UBS Warburg/""Energy"" integration meeting Thurs. 31Jan., 9:00 CST, 10:00 ESTMeeting details for Thursday, January 31st at 10:00 AM (EST), 9:00 AM(CT) 15:00 (London)Dial in information:Network: 19-337-0070For External Dial-in: +1-203-719-0070Freephone within USA: 1-877-315-5218Conference Pin: 553815AGENDA:-Opening Remarks - Pat O'Donnell/Mike Bolin/Louise Kitchen-Program Office - Mark Bridges/Dave Forster	-Issues list-Timeline Update - Lou Eber/Mark Bridges-Key Issues	- Legal       Lou Eber/Mark Haedicke	- Business	  Colette Dow/Louise Kitchens	- HR          Audrey Martin/David Oxley	- IT		  Matt Meinel/Jay Webb  	- Ops         Ernie Pittarelli/Sally Beck	- CRM         Bill Glass/Bill Bradford	- MRM         Mike Stockman/David Port	- FCD         Per Dyrvik/Wes Colwell	- CRE         Markus Buergler/Jeff Golden	- Security    Steve Kinross	- Corp Comms  Claudia Robinson/Neil Davis	- CAS         Bruce Reilly/Wes Colwell-Other businessIMPORTANT!!!The issues list, time line and contact list will beupdated on the integration WEB site tonight.  Be sure to print outthe necessary information for this meeting on Thursday morning.UBS Warburg employees can access the integration WEB site by typing:http://energyUBS Warburg Energy LLC employees need to enter:http://ubsintegration.corp.enron.com   Please sure your normal logon andpassword. - timeline_013002.ppt Visit our website at http://www.ubswarburg.comThis message contains confidential information and is intended onlyfor the individual named.  If you are not the named addressee youshould not disseminate, distribute or copy this e-mail.  Pleasenotify the sender immediately by e-mail if you have received thise-mail by mistake and delete this e-mail from your system.E-mail transmission cannot be guaranteed to be secure or error-freeas information could be intercepted, corrupted, lost, destroyed,arrive late or incomplete, or contain viruses.  The sender thereforedoes not accept liability for any errors or omissions in the contentsof this message which arise as a result of e-mail transmission.  Ifverification is required please request a hard-copy version.  Thismessage is provided for informational purposes and should not beconstrued as a solicitation or offer to buy or sell any securities orrelated financial instruments.",0
"The analysts continue to give positive marks to Peoples Energy in their Enron venture, enovate.  I have attached the latest Goldman report and highlighted the related commentary.Year to date for PEC, October 1, 2000 thru present, Peoples has realized $10.5 MM specific to enovate.  Thanx,Laura ",0
"I am sure no one wants to provide another were strong and stable speech, but we have it on an extremely confidential basis that a memo is being drafted by their risk management group (remember the thorn in Bill's side and mine over the last years...) that recommends a ceasing of additional business with Enron and a review of their remedies under our agreements for significant changes in our financial capacities.  I have no idea how far Dick or Tom may let this go, but it is bad form...LauraLaura Luce ",0
Did you have any further thoughts on the last version of the splash page I sent?Dave,0
"Hi Louise ,Here are the numbers you were looking for.Savita -----Original Message-----From: 	Levy, Laura  Sent:	Wednesday, September 05, 2001 9:21 AMTo:	Puthigai, SavitaCc:	Moorer, TorreySubject:	3rd Quarter Comparison 00 - 01 Laura Levy EOL Product Control GroupExt. 53551Embedded Picture (Metafile)",0
"Louise,I am trying to prepare a set of contract templates for NewcoOnline, which will give us a starting position to show to the new buyer.There is an alternative for the GTC's, which I would like to address in advance:a) Master Agreements which appear online and can therefore be accepted online for online or offline business.b) The existing GTC principle (derived from the long form confirms)I have spoken to several people in trading and opinions are evenly split.I prefer the simple GTC as it will help us to do more business sooner (full masters will take longer for companies to review, and they're going to want to negotiate the full master, anyway).What is your preference?Dave",0
"Following please find the Daily EnronOnline Executive Summary. Note: Effective as of Monday of this week, The Executive Summary transaction counts          have been reduced to reflect the removal of sleeve trade activity.Embedded Picture (Metafile)",0
 LindsayLindsay RenaudEnronOnline(713) 345-3703Embedded Microsoft Excel Worksheet,0
"Have we thought of letting traders access EOL via WAP or having a more friendly format for hand held devices,  Thereby keeping more eyeballs and keeping ourselves as the platform of choice due to convienience?  No more having to stop trading when at Henley or Wimbledon!Richard",0
"During the period of 12/1/99 through 12/3/99, the above meter has recorded flow on the following days: Days    Mmbtus 12/1/99              173 12/3/99                39               106Deal #124400 was at this meter during November 1999, but it expired on 11/30/99.  Currently, these volumes are being booked under the HPL Strangers Gas Contract.  Logistics needs either (1) Deal #124400 extended, (2) new deal, or (3) approval to write-off these volumes to Unaccounted for Gas.  (Please print, sign, and return original to Clem Cernosek). ___________________________________________________ Deal/Deal Ticket #/Customer (Seller/Buyer)    OR _________________________________________________________ APPROVAL to Write-off the volumes to Unaccounted for Gas LossThanks, Clem",0
"Louise,Please let me know as soon as you have some resolution on the termination or continuation of content. The Reuters deal is month to month and is costing us $83,000 per month.I will be off tomorrow, but can be reached at home (281 992 2713). Thanks,Dave",0
"Louise did look at this, but she's not involved in EOL anymore.  The new head of EOL is Jay Webb and he's over here next week.  I'll ask him whether it's still on the agenda. -----Original Message-----From: 	Harper, Richard  Sent:	25 July 2001 11:36To:	Lewis, Richard; Kitchen, LouiseSubject:	EOL Mobile AccessHave we thought of letting traders access EOL via WAP or having a more friendly format for hand held devices,  Thereby keeping more eyeballs and keeping ourselves as the platform of choice due to convienience?  No more having to stop trading when at Henley or Wimbledon!Richard",0
 LindsayLindsay RenaudEnronOnline(713) 345-3703Embedded Microsoft Excel Worksheet,0
"Hi Louise, We did not cut off TXU on ICE , TXU cut us off. Also Tom Moran in credit maintains the list of counterparties who can trade on ICE not Stephanie. I will get you the list asof today ASAP. Thnaks.Savita",0
"Louise,Sorry to bother you with this request, but I'm not sure who else to ask:A number of people have expressed an interest in the details of the auction process and any insight it might provide as to what a final deal might look like.Are there publically available documents covering the auctions process and descriptions of compliant bids?Dave",0
"Louise,I know this isn't ""due"" until the 7th, but we have been using a detailed activity list for a couple of weeks now, so here you go:The high level subject area summary is as follows:Activity	Date	EnronOnline person Responsible	Prepare Top customer list for marketing	Complete	Teresa Mandola	Prepare new website designs	4-Jan-02	Heather Alon	Deletion of nonapplicable content (e.g. Market Info pages)	7-Jan-02	Kal Shah	Prepare new broker client contracts	8-Jan-02	Daniel Diamond	New ETA, PA, GTC from legal	8-Jan-02	Carl Carter	Prepare marketing material designs to support new PA process	8-Jan-02	Kal Shah	Preparation of cleaned data and products	9-Jan-02	Jennifer Denny	Update of Registration Wizard	14-Jan-02	Kal Shah	Approval of ETA, PA, GTC from new buyer	14-Jan-02	Dave Forster/Bob Shults	Approval of website design from new buyer	14-Jan-02	Dave Forster/Kal Shah	Obtain Approval for new Press Release	14-Jan-02	Dave Forster/Kal Shah	Send out new PA's. Begin Registration Process	15-Jan-02	Teresa Mandola	Send out NetCoOnline Press Release	15-Jan-02	Kal Shah	Update of all online content for new company name	16-Jan-02	Rahil Jafry	Test bridging from NetCoOnline to new back office systems	17-Jan-02	Torrey Moorer	Approval of credit headroom calculation process from new buyer	17-Jan-02	Dave Forster/Bob Shults	Official Launch of NetCoOnline	21-Jan-02	Dave Forster	The more detailed activity list (if you want the detail) is as follows. Note that were there is no name, the name beside the subject category header prevails: Dave",0
I'll work up the EOL 2002 budget figures for you ASAP.  I'd also like to continue our discussion about the credit idea.,0
"Louise -Great ansewrs.  But when I printed it out, I noticed a little baby spew on the page.  Tell Scott to droll elsewhere whilst you are working.I hope you are having fun.  Tom",0
"Once we have a buyer, subject to their approval, I would like to offer Broker Client contracts to the existing Brokers, with the first x months free with no obligation to continue (but hopefully they will, and will pay us). I think this will help us to rebuild volumes.Please let me know if you disagree.Dave",0
"We finally connected.Beau Normark (sp?), ABB President is coming for a visit to the local ABB office and wants to meet with Enron as part of a general meet n' greet (as suspected).They don't have any particular agenda in mind, but will probably want to talk a bit about the business relationship Enron and ABB have enjoyed in the past, our current projects (e.g. TexMex) and any plans we might care to share about the future.Dave",0
"Attached is the Weekly Report from 9/20/01-9/26/01. Lex CarrollEnron East Power Marketing, Inc.Midwest Origination713-853-5426",0
"To all:Attached below please find the draft agreement and term sheet between ENA and AIG/Highstar regarding the purchase and sale of the North Carolina Power Holdings coal facilities (Alamac).  The term sheet outlines 1) the asset sale, 2) the short-term call option agreement with CP&L, 3) a short-term financial put option between EPMI and AIG, 4) the asset management services agreement, 5) the agency or ""brokerage"" agreement whereby Enron acts on AIG's behalf to resell the plants to a third party, and 6) an agreement to offer AIG a financial hedge for 2002 or a long-term power purchase agreeement in the future if the plants are not sold as expected.I have sent these drafts to AIG and expect to finalize them next week.Regards,Heather  ",0
Got it.Stuart,0
"Per your request, I will start providing a daily status report on the Wind PPA MTM value.  As of the close of Thurs. 9/13, the PPA value was approx. $24.0 MM (after reserves).  When I receive the $100MM guaranty cost I will start incorporating this into a net calculation for an Enron Corp. view of the value.Regards, Mike CurryEnron Power Marketing, Inc.(713) 853-4258Fax (713) 646-8272",0
